"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2010,"30000000226","LUCIANO DOS SANTOS CARVALHO","AP","PP",19,19,34092,1794.32,5492,21500,7100,0,0,19,19,34092,1794.32,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",6208
2010,"30000000227","LUIZ ANTONIO FERREIRA MARANHÃO","AP","DEM",5,5,14160,2832,0,12460,0,1700,0,6,6,14160,2360,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",1123
2010,"30000000228","LUZIA BRITO GRUNHO","AP","PDT",13,11,55315,4255,0,7600,9000,38715,0,21,19,51310.6,2443.36,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","GUIA DE TURISMO",9184
2010,"30000000229","MANOEL CARVALHO","AP","DEM",4,4,7100,1775,0,7100,0,0,0,4,4,7100,1775,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",998
2010,"30000000230","MARIA LUCENIRA FERREIRA OLIVEIRA PIMENTEL","AP","PR",8,8,374540,46817.5,1740,2800,0,0,370000,72,56,336355,4671.6,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",6316
2010,"30000000231","MARIA SOCORRO DA COSTA CONCEIÇÃO","AP","PR",7,7,172942,24706,2942,0,150000,0,20000,56,56,172890,3087.32,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS",3121
2010,"30000000232","SEBASTIAO FERREIRA DA ROCHA","AP","PDT",57,54,226690,3977.02,2090,33500,21100,20000,150000,113,108,214741.35,1900.37,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",12739
2010,"30000000233","WALCYR ALBERTO COSTA SANTOS","AP","PDT",14,14,41992,2999.43,4292,18900,0,18800,0,21,21,41984,1999.24,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","POLICIAL MILITAR",1132
2010,"30000000302","ALLAN ROSAS SALES","AP","PPS",10,10,55016.66,5501.67,1680.16,0,53336.5,0,0,41,36,52946.7,1291.38,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",5158
2010,"30000000303","AMADEU FERREIRA DOS SANTOS","AP","PSC",7,6,71200,10171.43,5000,12000,0,4200,50000,9,8,65200,7244.44,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",1727
2010,"30000000304","ANTONIO DE DEUS NUNES DOS SANTOS","AP","PV",33,33,53300.8,1615.18,1940.8,33860,0,17500,0,39,39,53300.8,1366.69,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",7653
2010,"30000000305","CAMILO OLIVEIRA DE SOUZA","AP","PSC",8,8,11534.36,1441.8,7284.36,0,0,4250,0,8,8,11534.36,1441.8,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",595
2010,"30000000306","DANIEL DOMINGOS DOS SANTOS","AP","PTN",4,4,2551.34,637.84,2551.34,0,0,0,0,4,4,2551.34,637.84,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","REPRESENTANTE COMERCIAL",309
2010,"30000000307","FATIMA LUCIA PELAES","AP","PMDB",36,31,386568.17,10738,82540.8,9557,5575.41,88894.96,2e+05,131,118,351733.05,2684.99,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",14193
2010,"30000000308","JURANDIL DOS SANTOS JUAREZ","AP","PMDB",48,45,233399.34,4862.49,2199.34,62450,108750,60000,0,64,62,231594.34,3618.66,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",10506
2010,"30000000309","LUIZ CARLOS GOMES DOS SANTOS JUNIOR","AP","PSDB",19,18,126908.89,6679.42,52184.64,72524.25,2200,0,0,41,38,126860.89,3094.17,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",10945
2010,"30000000310","MARIA CASSILDA BARRETO DE SOUZA","AP","PV",2,2,1200,600,0,1200,0,0,0,5,5,1200,240,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",133
2010,"30000000311","MIRAELSON COUTINHO TEIXEIRA ALVES","AP","PSDB",25,25,21372.96,854.92,570,16802.96,0,4000,0,29,28,21337.01,735.76,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","AGENTE ADMINISTRATIVO",2200
2010,"30000000312","NILTON LUIZ CABRAL TORK","AP","PMDB",8,6,27320,3415,16320,2000,6000,3000,0,7,7,27320,3902.86,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",5178
2010,"30000000313","SILVINO ABRANTES ALMEIDA","AP","PSDB",4,4,4007.62,1001.9,1207.62,0,0,2800,0,9,8,4007.27,445.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ARQUITETO",443
2010,"30000000314","VALCINETE FARIAS SANTANA","AP","PSDB",5,5,4198,839.6,1698,1500,0,1000,0,8,8,4198,524.75,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL CIVIL",5997
2010,"30000000316","XAVIER LEAL SIQUEIRA","AP","PSC",7,6,6104.36,872.05,6104.36,0,0,0,0,7,6,5726.36,818.05,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",1809
2010,"30000000352","CARLOS ANTONIO OLIVEIRA SANTOS","AP","PRB",14,13,33902,2421.57,3992,0,2500,12910,14500,17,17,33902,1994.24,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",6041
2010,"30000000411","JORGE FURTADO CORREA","AP","PSB",19,18,14175,746.05,0,5090,75,9010,0,27,22,12060.35,446.68,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR",1782
2010,"30000000420","CLEYDSON SOUSA DO NASCIMENTO","AP","PHS",4,4,4740,1185,1740,3000,0,0,0,4,4,4740,1185,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)",506
2010,"30000000428","JACKSON CARDOSO AMARAL","AP","PSDB",4,4,7604.36,1901.09,1104.36,1500,0,5000,0,4,4,7604.36,1901.09,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",1855
2010,"30000000587","ANDRÉ DOS SANTOS ABDON","AP","PTB",5,5,6000,1200,0,4000,1000,1000,0,6,6,6000,1000,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",4304
2010,"30000000588","ANTONIO CIRILO FERNANDES BORGES","AP","PTB",2,2,1500,750,0,0,300,0,1200,2,2,1500,750,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",1014
2010,"30000000589","ANTONIO DA JUSTA FEIJÃO","AP","PTC",5,5,38837,7767.4,0,1025,1500,16312,20000,5,5,38837,7767.4,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","GEÓLOGO",5132
2010,"30000000590","BIRANILSON DOS SANTOS PALMEIRA","AP","PTB",1,1,1100,1100,0,0,0,1100,0,3,3,1100,366.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",223
2010,"30000000591","DARLEY DOS SANTOS TEIXEIRA FURTADO","AP","PTC",3,3,6500,2166.67,0,1500,0,5000,0,3,3,6500,2166.67,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL CIVIL",1250
2010,"30000000592","DOMINGOS SÁVIO DE SOUZA GUERREIRO","AP","PTB",11,11,8660.36,787.31,0,2298.36,1550,3612,1200,10,10,8660.36,866.04,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",2352
2010,"30000000593","EDUARDO SEABRA DA COSTA","AP","PTB",9,8,39150,4350,0,24800,0,10400,3950,15,14,38150,2543.33,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",3854
2010,"30000000594","GERSON RANGEL DOS PASSOS","AP","PTB",1,1,165,165,0,165,0,0,0,1,1,165,165,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",275
2010,"30000000598","JOSUÉ BATISTA DA COSTA","AP","PMN",1,1,375,375,0,0,0,0,375,1,1,375,375,"DEPUTADO FEDERAL","MASCULINO","LÊ E ESCREVE","SOLTEIRO(A)","OUTROS",362
2010,"30000000603","NELIO PEREIRA MARINHO","AP","PTB",5,5,1840,368,0,0,0,640,1200,5,5,1840,368,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",39
2010,"30000000605","RICARDO SOUZA OLIVEIRA","AP","PMN",14,12,26335,1881.07,0,10060,12150,3500,625,16,12,24623.13,1538.95,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",3806
2010,"30000000607","SEBASTIÃO NELSON SILVA DE SOUZA","AP","PCB",14,12,46300,3307.14,0,33300,0,13000,0,37,34,41205,1113.65,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",7377
2010,"30000000608","VINICIUS DE AZEVEDO GURGEL","AP","PRTB",6,6,108450,18075,0,4500,88000,15950,0,19,17,104449.65,5497.35,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO",21479
2010,"30000000663","RUSSYERIANE SILVA DE LIMA","AP","PP",6,5,3182,530.33,3182,0,0,0,0,6,5,2942,490.33,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",281
2010,"30000000667","AROLDO RABELO DA SILVA FILHO","AP","PSOL",2,2,3300,1650,0,2500,0,800,0,2,2,3300,1650,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",1531
2010,"30000000676","AMARILDO PORTO ARAUJO","AP","PRTB",1,1,200,200,0,200,0,0,0,1,1,180,180,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","PRODUTOR AGROPECUÁRIO",239
2010,"30000000679","ROSENILDA COSTA SECCU","AP","PPS",1,1,612,612,0,0,612,0,0,1,1,612,612,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","AGENTE ADMINISTRATIVO",181
2010,"40000000258","ALTANIRA U ALMEIDA OLIVEIRA","AM","PT",10,9,25525.4,2552.54,16500,3020,0,6005.4,0,37,37,25525.4,689.88,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",2212
2010,"40000000259","ANTONIO BISMAR DE LIMA CUNHA","AM","PT do B",4,4,6003,1500.75,4000,0,0,2003,0,10,8,5995.8,599.58,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",703
2010,"40000000260","DARCY HUMBERTO MICHILES","AM","PR",20,20,389870,19493.5,103650,6670,102350,7200,170000,258,229,364977.95,1414.64,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO",48211
2010,"40000000261","FRANCISCO EDINALDO PRACIANO","AM","PT",55,54,321540.04,5846.18,84000,107180,62700,1160.04,66500,233,197,295084.2,1266.46,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",166387
2010,"40000000263","JOSE HENRIQUE OLIVEIRA","AM","PR",63,62,603259.24,9575.54,120000,99729.24,382000,1530,0,614,600,652797.54,1063.19,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","OUTROS",85535
2010,"40000000264","MARCELO AUGUSTO DA EIRA CORREA","AM","PSB",131,128,962824.9,7349.81,721870,38054.9,132400,2500,68000,634,615,894209.4,1410.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","FARMACÊUTICO",69798
2010,"40000000266","MARIA SOLANGE DE SOUZA QUEIROZ","AM","PSB",4,4,5710,1427.5,4510,1200,0,0,0,12,12,5710,475.83,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",310
2010,"40000000267","MASSAMI MIKI","AM","PSL",37,35,881552.91,23825.75,25000,10500,836052.91,10000,0,125,86,620458.44,4963.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR",12622
2010,"40000000269","NOEMIA FERNANDES LEITE","AM","PDT",4,3,8791.2,2197.8,8791.2,0,0,0,0,8,8,8791.2,1098.9,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS",629
2010,"40000000270","PAULO CARLOS DE CARLI","AM","PDT",14,14,50490,3606.43,2500,5000,1000,41990,0,47,32,50342.9,1071.13,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",1190
2010,"40000000271","PAULO HERBAN MACIEL JACOB FILHO","AM","PR",6,5,9020,1503.33,4000,2020,0,3000,0,7,7,8920,1274.29,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",17
2010,"40000000279","GILBERTO VASCONCELOS DA SILVA","AM","PSTU",1,1,340,340,340,0,0,0,0,1,1,340,340,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",877
2010,"40000000302","AUGUSTO FELIPE DE CASTRO","AM","PCB",1,1,2000,2000,0,0,2000,0,0,1,1,2000,2000,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","EMPRESÁRIO",240
2010,"40000000304","ATILA SIDNEY LINS DE ALBUQUERQUE","AM","PMDB",25,18,388900,15556,0,41900,20000,50000,277000,158,150,378526.35,2395.74,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",131429
2010,"40000000305","CARLOS ALBERTO CAVALCANTE DE SOUZA","AM","PP",32,31,315140,9848.12,1000,126150,174190,6000,7800,209,193,305909.92,1463.68,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",112393
2010,"40000000306","CARLOS ALEXANDRE FERREIRA SILVA","AM","PSC",7,7,288850,41264.29,0,16000,250000,0,22850,33,28,260769.1,7902.09,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR",24860
2010,"40000000307","DARLENE PEREIRA NEVES","AM","DEM",3,3,2335,778.33,0,1600,0,0,735,3,3,2335,778.33,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO",826
2010,"40000000309","ERONILDO BRAGA BEZERRA","AM","PC do B",86,65,641324.26,7457.26,460166.39,16207.87,5500,146200,13250,157,130,577360.06,3677.45,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",80545
2010,"40000000310","FRANCISCO PLÍNIO VALÉRIO TOMAZ","AM","DEM",54,54,426995,7907.31,0,120303,248500,58192,0,307,294,408695,1331.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","ADMINISTRADOR",79499
2010,"40000000312","LUIZ FERNANDO SARMENTO NICOLAU","AM","PMN",19,19,731462.22,38498.01,0,95000,607212.22,0,29250,55,47,726441.92,13208.03,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",81174
2010,"40000000313","MARCEL ALEXANDRE DA SILVA","AM","PMDB",342,338,508147.78,1485.81,0,271700,171684.28,26513.5,38250,473,466,492763.73,1041.78,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",49566
2010,"40000000314","PAUDERNEY TOMAZ AVELINO","AM","DEM",409,406,1957497.92,4786.06,199900,210865,989532.92,0,557200,690,611,1724855.98,2499.79,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ENGENHEIRO",100199
2010,"40000000315","RAIMUNDO SABINO CASTELO BRANCO MAUES","AM","PTB",44,35,842731.5,19152.99,50000,15660,580500,1e+05,96571.5,106,99,820420.5,7739.82,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",93112
2010,"40000000316","RAIMUNDO SANTOS DA SILVA","AM","PMN",3,3,985,328.33,0,0,0,0,985,3,3,985,328.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",1360
2010,"40000000317","REBECCA MARTINS GARCIA","AM","PP",14,11,1337500,95535.71,0,0,1240000,0,97500,199,175,1268783.3,6375.8,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",146665
2010,"40000000319","SILAS CAMARA","AM","PSC",17,15,317950.45,18702.97,0,8690.42,0,6160.03,303100,37,34,314949.75,8512.16,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",127134
2010,"40000000392","HELILTON JOSE ANDRADE SOARES","AM","PSOL",1,1,1000,1000,0,1000,0,0,0,1,1,1000,1000,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVENTUÁRIO DE JUSTIÇA",1514
2010,"40000000452","JANDERVAL VASCONCELOS DA COSTA","AM","PV",22,14,13318.7,605.4,3628.7,9690,0,0,0,22,14,9238.7,419.94,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",1519
2010,"40000000540","SERGIO PAULO MONTEIRO LITAIFF","AM","PV",1,1,3200,3200,3200,0,0,0,0,1,1,3200,3200,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",912
2010,"40000000541","ORLANDO CAMPOS TEIXEIRA","AM","PSDB",8,6,9797,1224.62,3200,2820,0,0,3777,8,6,9047,1130.88,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",1047
2010,"40000000550","JOSE AUGUSTO DE SOUZA RODRIGUES","AM","PPS",20,20,18720,936,6980,7630,0,4110,0,24,22,18547.9,772.83,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",1915
2010,"40000000552","ELSON CELIO DA SILVA COSTA","AM","PV",2,2,3300,1650,0,0,0,3300,0,5,5,3300,660,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","CONTADOR",811
2010,"40000000559","OSMAN BATISTA BARRETO","AM","PSDB",16,10,13427,839.19,3200,6450,0,0,3777,16,10,10637,664.81,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ECONOMISTA",1012
2010,"40000000604","DEUSAMIR PEREIRA","AM","PSDB",6,6,32520,5420,6400,5000,21120,0,0,12,12,32520,2710,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO SUPERIOR",4601
2010,"40000000613","ANA MARIA DOS SANTOS DE BRITO","AM","PMDB",10,10,3997.95,399.79,0,3060,0,2.95,935,10,10,3997.95,399.79,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","AGENTE ADMINISTRATIVO",642
2010,"40000000619","HOSANNAH SOUZA DE ALENCAR","AM","PRTB",13,13,6443.27,495.64,0,4590,0,1203.27,650,13,13,6443.27,495.64,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",554
2010,"40000000653","NAAHBILA MOREIRA DOS SANTOS","AM","PMDB",4,4,7252.4,1813.1,0,0,0,22.4,7230,5,5,7252.4,1450.48,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS",529
2010,"40000000661","JOSE MARIA NASCIMENTO COSTA","AM","PHS",9,9,6640,737.78,0,2550,0,0,4090,9,9,6640,737.78,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","COMERCIÁRIO",2429
2010,"40000000722","ROBERTO CARLOS RIBEIRO PEREIRA","AM","PSL",4,3,4333,1083.25,4000,250,0,83,0,6,5,4316.5,719.42,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","MEMBRO DAS FORÇAS ARMADAS",259
2010,"40000000782","VICTOR MONTEIRO LITAIFF","AM","PT do B",17,17,19780,1163.53,3000,16780,0,0,0,21,20,19772.9,941.57,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",630
2010,"40000000807","JOSÉ SÁDIO JACMINUTH DE ALCANTARA","AM","PT do B",2,1,4000,2000,4000,0,0,0,0,12,10,3922.9,326.91,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",147
2010,"40000000813","TATIANA DOS SANTOS FERREIRA","AM","PSDB",6,5,8327,1387.83,3200,1350,0,0,3777,6,5,8087,1347.83,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",839
2010,"40000000825","MARIA CLEIDE VIEIRA DA CUNHA SILVA","AM","PMDB",5,5,3819,763.8,0,2334,0,0,1485,5,5,3819,763.8,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",841
2010,"50000000009","AMARO PINTO SILVA JÚNIOR","BA","DEM",2,2,25000,12500,0,0,0,0,25000,11,11,25000,2272.73,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","EMPRESÁRIO",2352
2010,"50000000010","ANTONIO CARLOS BORGES DOS SANTOS JÚNIOR","BA","DEM",5,3,20000,4000,0,2000,3000,15000,0,15,11,18488.4,1232.56,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",6414
2010,"50000000011","ANTONIO CARLOS PEIXOTO DE MAGALHAES NETO","BA","DEM",46,42,2918881.86,63453.95,450000,20000,2131381.86,0,317500,379,346,2787779.19,7355.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",328450
2010,"50000000013","CLAUDIO CAJADO SAMPAIO","BA","DEM",26,24,786300,30242.31,1300,50000,315000,20000,4e+05,117,106,726944.65,6213.2,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",72098
2010,"50000000014","FABIO LOUREIRO SOUTO","BA","DEM",20,17,820793.5,41039.68,1300,2000,317493.5,0,5e+05,133,114,803961.14,6044.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",65985
2010,"50000000015","FERNANDO DANTAS TORRES","BA","DEM",27,27,589597.6,21836.95,13150,52500,253497.6,270450,0,75,66,563575.92,7514.35,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",79204
2010,"50000000016","GERALDO TENUTA FILHO","BA","DEM",22,22,97900,4450,0,31750,27000,27150,12000,40,38,95900,2397.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",18598
2010,"50000000017","GERSON SILVA GABRIELLI","BA","DEM",11,7,192300,17481.82,1300,0,125000,16000,50000,53,48,191918.66,3621.11,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",42428
2010,"50000000018","JORGE KHOURY HEDAYE","BA","DEM",30,27,1454424.9,48480.83,90000,60000,834424.9,0,470000,72,49,1332044.46,18500.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",44816
2010,"50000000019","JOSÉ NUNES SOARES","BA","DEM",20,17,453999.72,22699.99,1300,5600,202195.45,244904.27,0,325,307,441182.32,1357.48,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",70483
2010,"50000000020","LUIZ ANTÔNIO VASCONCELOS CARREIRA","BA","DEM",31,26,1151841.58,37156.18,50000,16609.7,520231.88,0,565000,546,456,1000415.27,1832.26,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",50687
2010,"50000000021","OTÁVIO JOEL DE ARAÚJO","BA","DEM",16,16,25940,1621.25,0,1000,0,24940,0,15,15,25916.59,1727.77,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",8823
2010,"50000000022","PAULO SÉRGIO PARANHOS DE MAGALHÃES","BA","DEM",13,13,392400,30184.62,60000,2400,89000,241000,0,223,184,369313.9,1656.12,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",53620
2010,"50000000061","ANTONIO JOSE IMBASSAHY DA SILVA","BA","PSDB",9,7,583982.88,64886.99,0,0,242482.88,2000,339500,36,34,580094.88,16113.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",112630
2010,"50000000062","CORIOLANO SOUSA SALES","BA","PSDB",7,7,66300,9471.43,50000,1000,1300,14000,0,96,87,60600,631.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",4945
